finishing_position,horse_number,horse_name,horse_id,jockey,trainer,actual_weight,declared_horse_weight,draw,length_behind_winner,running_position_1,running_position_2,running_position_3,running_position_4,finish_time,win_odds,running_position_5,running_position_6,race_id
3,2,TIMELY ARRIVED,S431,H N Wong,Y S Tsui,126,1164,8,2-3/4,1,1,3,NA,1.09.03,11,NA,NA,2016-053
4,6,SUN TOUCH,V266,T H So,C S Shum,119,1197,11,3-1/2,3,5,4,NA,1.09.15,62,NA,NA,2016-053
5,3,DEJA VU,T376,K C Leung,A Lee,129,1228,6,3-3/4,6,6,5,NA,1.09.16,9.2,NA,NA,2016-053
6,8,LANSBURY,T164,K Teetan,D J Hall,120,1157,2,4-1/4,8,8,6,NA,1.09.27,7,NA,NA,2016-053
7,1,SKYROCKETS,T096,N Callan,P F Yiu,133,1188,5,4-3/4,7,7,7,NA,1.09.35,21,NA,NA,2016-053
8,4,NOBLE ALPHA,M339,M Chadwick,C W Chang,129,1089,9,5,10,10,8,NA,1.09.39,45,NA,NA,2016-053
9,11,BEAUTY CONNECTION,T415,J Moreira,A S Cruz,119,1136,4,6,4,4,9,NA,1.09.53,3.1,NA,NA,2016-053
10,9,LOOKS LIKE THE CAT,T238,C Y Ho,C Fownes,118,1119,1,7,9,9,10,NA,1.09.70,15,NA,NA,2016-053
11,7,TIANHUANG,T303,S Clipperton,J Moore,121,1127,10,8-1/2,12,12,11,NA,1.09.93,18,NA,NA,2016-053
12,12,GREAT SKY,N426,H W Lai,L Ho,118,1164,3,9-1/4,11,11,12,NA,1.10.05,24,NA,NA,2016-053
1,12,LOTUS BREEZE,T112,J Moreira,W Y So,117,1076,2,-,4,4,1,NA,1.09.40,2.3,NA,NA,2016-054
2,10,MULTIMAX,T129,K C Ng,A S Cruz,114,1145,7,NOSE,1,1,2,NA,1.09.40,22,NA,NA,2016-054
3,2,CHARITY GLORY,T302,N Rawiller,C S Shum,127,1162,13,N,5,5,3,NA,1.09.44,9.1,NA,NA,2016-054
4,8,AEROSPEED,T351,K C Leung,P O'Sullivan,119,1104,10,3/4,9,10,4,NA,1.09.51,15,NA,NA,2016-054
5,6,WINFIELD,V199,D Whyte,R Gibson,125,1155,8,1,10,11,5,NA,1.09.56,4.8,NA,NA,2016-054
6,13,HARD BALL GET,P373,K Teetan,D J Hall,115,1030,4,1-1/4,6,7,6,NA,1.09.62,36,NA,NA,2016-054
7,1,WHY WHY,P372,Z Purton,C Fownes,133,1163,11,3-1/4,11,13,7,NA,1.09.91,34,NA,NA,2016-054
8,9,SUNNY ORIENT,V302,C Schofield,T P Yung,120,1095,12,3-1/4,13,12,8,NA,1.09.94,57,NA,NA,2016-054
9,11,LOOK ERAS,V123,C Y Ho,Y S Tsui,115,1038,5,3-3/4,2,3,9,NA,1.09.98,29,NA,NA,2016-054
10,3,JADE FORTUNE,V020,H W Lai,K L Man,127,1114,9,4-3/4,12,9,10,NA,1.10.16,54,NA,NA,2016-054
11,5,SEE ME NOW,V171,T H So,K W Lui,123,963,1,5,7,6,11,NA,1.10.19,99,NA,NA,2016-054
12,7,OCEAN ROAR,N317,M L Yeung,A Lee,122,1184,6,5-3/4,3,2,12,NA,1.10.34,99,NA,NA,2016-054
13,4,AVELLINO,T388,N Callan,P O'Sullivan,126,1096,3,5-3/4,8,8,13,NA,1.10.34,4.6,NA,NA,2016-054
1,3,AMAZING AGILITY,V192,H W Lai,D E Ferraris,125,1010,8,-,13,13,14,1,1.34.31,21,NA,NA,2016-055
2,2,UNICORN,T046,K C Leung,C S Shum,124,1070,7,1-1/2,8,9,8,2,1.34.56,5,NA,NA,2016-055
3,4,PACKING DRAGON,T230,Z Purton,P F Yiu,124,1190,12,2,3,4,4,3,1.34.62,6.7,NA,NA,2016-055
4,12,METALLIC STAR,N309,T H So,C H Yip,114,1001,4,3-1/4,4,6,6,4,1.34.83,99,NA,NA,2016-055
5,5,SKY KING,V217,O Doleuze,C Fownes,124,1289,5,3-1/2,10,11,12,5,1.34.87,17,NA,NA,2016-055
6,14,KIRAM,T093,D Whyte,D E Ferraris,117,1123,2,3-1/2,5,5,5,6,1.34.87,9.8,NA,NA,2016-055
7,11,EASY HEDGE,T409,J Moreira,J Size,116,1072,13,3-1/2,11,10,10,7,1.34.88,4.7,NA,NA,2016-055
8,7,CLOUD NINE,T416,N Callan,A T Millard,120,1082,3,3-3/4,9,8,9,8,1.34.93,99,NA,NA,2016-055
9,9,VANILLA,P439,M L Yeung,C Fownes,117,1099,6,4,12,12,11,9,1.34.96,99,NA,NA,2016-055
10,8,SMART BOY,V076,B Prebble,W Y So,120,1154,14,5-3/4,7,1,1,10,1.35.23,7.1,NA,NA,2016-055
11,1,HAPPY PLACE,S380,C Schofield,T P Yung,130,1121,9,6-1/4,6,7,7,11,1.35.30,13,NA,NA,2016-055
12,6,UNIQUE JOYOUS,S244,S Clipperton,K L Man,121,1163,1,7,14,14,13,12,1.35.44,61,NA,NA,2016-055
13,13,ABLE DEED,V136,K Teetan,J Moore,115,1184,10,14,1,2,3,13,1.36.55,10,NA,NA,2016-055
14,10,BEAUTY LOVE,V025,C Y Ho,A S Cruz,116,1068,11,15-3/4,2,3,2,14,1.36.85,10,NA,NA,2016-055
1,8,MI SAVVY BOY,S381,C Schofield,A T Millard,123,1088,3,-,6,6,6,1,1.41.84,6.1,NA,NA,2016-057
2,5,SAFARI MAGIC,N166,B Prebble,Y S Tsui,127,1130,1,N,8,9,9,2,1.41.89,8.1,NA,NA,2016-057
3,3,LAUGHING LORD,T071,N Callan,C W Chang,130,1085,6,1-1/4,7,7,4,3,1.42.05,9.9,NA,NA,2016-057
4,11,PERFECT TIMING,T019,S Clipperton,T P Yung,118,1088,5,2-1/4,12,12,11,4,1.42.18,23,NA,NA,2016-057
5,6,FLYING MACHINE,T413,J Moreira,W Y So,125,1073,12,2-1/2,5,4,2,5,1.42.25,3.9,NA,NA,2016-057
6,1,SILVER GATSBY,T161,C Y Ho,A S Cruz,130,1111,4,3-1/2,4,5,7,6,1.42.38,22,NA,NA,2016-057
7,9,MIZZEN GREY,N192,M Chadwick,T K Ng,121,1051,2,3-1/2,11,10,8,7,1.42.40,19,NA,NA,2016-057
8,7,GLORY SUNSHINE,S313,H N Wong,W Y So,116,1105,11,4-1/2,1,1,1,8,1.42.55,8.7,NA,NA,2016-057
9,2,DASHING FORTUNE,P046,K Teetan,D E Ferraris,130,1123,8,5-1/2,10,11,10,9,1.42.70,41,NA,NA,2016-057
10,12,LE PEGASE,T280,M L Yeung,A Lee,115,1023,7,5-1/2,3,3,3,10,1.42.73,24,NA,NA,2016-057
11,10,FOUR FOUR FIVE,P445,H W Lai,T K Ng,119,1139,10,20,2,2,5,11,1.45.05,46,NA,NA,2016-057
12,4,MANHATTAN STRIKER,V141,O Doleuze,C Fownes,129,1082,9,22-1/4,9,8,12,12,1.45.39,4.3,NA,NA,2016-057
1,5,WHO'STHEDUDE,T312,J Moreira,C S Shum,129,1113,10,-,9,8,1,NA,1.10.51,4.2,NA,NA,2016-058
2,9,LOVE CHUNGHWA,T207,B Prebble,T P Yung,124,1135,2,1-3/4,8,7,2,NA,1.10.78,6.4,NA,NA,2016-058
3,6,BREEDERS' STAR,V197,D Whyte,D E Ferraris,128,1152,9,2-1/2,6,6,3,NA,1.10.92,10,NA,NA,2016-058
4,4,PEARL WIN,P085,K Teetan,A T Millard,130,1042,6,2-3/4,5,4,4,NA,1.10.93,10,NA,NA,2016-058
5,12,PLANET GIANT,T295,M L Yeung,R Gibson,113,1077,4,4-3/4,7,9,5,NA,1.11.29,44,NA,NA,2016-058
6,3,GRACYDAD,V200,T H So,D J Hall,128,1097,7,5-1/4,3,2,6,NA,1.11.36,38,NA,NA,2016-058
7,1,DIAMOND MYSTERIOUS,S426,K K Chiong,K W Lui,126,1116,3,5-1/2,10,11,7,NA,1.11.41,7.6,NA,NA,2016-058
8,8,BEST REWARD,V189,K C Ng,W Y So,121,1106,5,6-1/2,11,10,8,NA,1.11.54,99,NA,NA,2016-058
9,10,NATURAL TEAM,P257,H W Lai,K L Man,122,1005,8,6-1/2,4,5,9,NA,1.11.56,42,NA,NA,2016-058
10,7,GENTILIS,S011,Z Purton,C H Yip,128,1065,1,9,1,1,10,NA,1.11.96,2.5,NA,NA,2016-058
11,11,BORN DRAGON,V009,O Doleuze,C Fownes,119,1009,11,10-3/4,2,3,11,NA,1.12.22,36,NA,NA,2016-058
WX,2,VICTORIUS,N423,N Rawiller,Y S Tsui,133,1122,---,---,NA,NA,NA,NA,---,---,NA,NA,2016-058
1,8,GRACEFUL KINGDOM,P145,C Schofield,P F Yiu,120,1191,5,-,1,1,1,1,1.41.28,10,NA,NA,2016-059
2,5,SOUL ACHIEVER,S133,K Teetan,A T Millard,126,1150,3,1/2,4,4,2,2,1.41.37,18,NA,NA,2016-059
3,12,SPEEDY WALLY,T002,J Moreira,C Fownes,116,1108,2,3-3/4,5,5,4,3,1.41.88,1.9,NA,NA,2016-059
4,3,WIN IT,P032,Z Purton,W Y So,129,1005,8,6-1/2,10,10,9,4,1.42.30,5.3,NA,NA,2016-059
5,2,MONEY MAN,V227,O Bosson,P O'Sullivan,131,1106,12,7-1/4,11,11,11,5,1.42.42,99,NA,NA,2016-059
6,7,GERONIMO MEADOW,N226,B Prebble,D J Hall,123,1058,11,7-1/4,9,9,10,6,1.42.43,8.8,NA,NA,2016-059
7,11,FAITHFUL BOY,T089,S Clipperton,Y S Tsui,117,1071,10,9-3/4,3,2,3,7,1.42.85,30,NA,NA,2016-059
8,4,LIGHTNING AND GOLD,P354,D Whyte,C H Yip,127,1082,6,10,8,8,6,8,1.42.87,28,NA,NA,2016-059
9,9,CHEERFUL FRAME,S300,K K Chiong,C H Yip,112,1163,1,12-1/2,7,7,8,9,1.43.29,11,NA,NA,2016-059
10,1,THANKSGIVING,M350,H N Wong,D Cruz,126,1133,7,13,2,3,5,10,1.43.34,43,NA,NA,2016-059
11,10,NOBLE DE MAN,S215,M L Yeung,K L Man,116,1047,9,23-1/4,6,6,7,11,1.45.00,21,NA,NA,2016-059
WV-A,6,THE RAINBOW,V095,N Rawiller,Y S Tsui,125,1059,---,---,NA,NA,NA,NA,---,---,NA,NA,2016-059
1,3,SHINING CHAMPION,S305,N Callan,R Gibson,132,1110,6,-,6,6,1,NA,1.10.96,8.3,NA,NA,2016-060
2,1,FORMULA GALORE,V011,Z Purton,C Fownes,133,1068,12,1-1/4,9,8,2,NA,1.11.18,7.8,NA,NA,2016-060
3,8,ORIENTAL FANTASIA,P269,H N Wong,Y S Tsui,115,1111,1,1-3/4,1,1,3,NA,1.11.26,5,NA,NA,2016-060
4,10,GREAT SPEED,S251,J Moreira,L Ho,115,1095,11,2-1/2,11,10,4,NA,1.11.35,3.4,NA,NA,2016-060
5,4,GIDDY GIDDY,S367,O Doleuze,J Size,131,1109,5,3,2,2,5,NA,1.11.43,12,NA,NA,2016-060
6,6,OPTIMISM,S150,K Teetan,D E Ferraris,128,1064,3,3,10,11,6,NA,1.11.45,5.1,NA,NA,2016-060
7,7,MIGHTY GAINS,P260,M L Yeung,K L Man,121,1127,2,3-1/4,8,9,7,NA,1.11.50,99,NA,NA,2016-060
8,12,PROPEL REPEL,T034,H W Lai,C W Chang,113,1129,8,3-3/4,12,12,8,NA,1.11.57,72,NA,NA,2016-060
9,2,KING'S STEED,S051,D Whyte,T K Ng,132,1168,10,4,7,7,9,NA,1.11.60,44,NA,NA,2016-060
10,9,KING OF SMARTS,S176,K C Leung,D Cruz,115,1058,7,4-1/2,3,3,10,NA,1.11.68,30,NA,NA,2016-060
11,5,NOVEL START,M255,N Rawiller,T K Ng,128,1081,4,5-3/4,4,5,11,NA,1.11.88,27,NA,NA,2016-060
12,11,INTELLECTUAL GLIDE,S124,K K Chiong,A Lee,107,1012,9,8-1/4,5,4,12,NA,1.12.26,11,NA,NA,2016-060
1,7,VERY RICH MAN,V286,D Whyte,T K Ng,125,1040,1,-,4,4,1,NA,0.57.94,7,NA,NA,2016-061
2,5,C P POWER,V037,J Moreira,A T Millard,127,1056,7,SH,9,8,2,NA,0.57.97,3.4,NA,NA,2016-061
3,6,LUCKY SEVEN,V201,O Bosson,P O'Sullivan,125,1118,9,N,3,3,3,NA,0.58.01,10,NA,NA,2016-061
4,11,PROMPT EXPRESS,T168,H W Lai,P F Yiu,118,1153,5,1/2,7,6,4,NA,0.58.03,19,NA,NA,2016-061
5,2,LYRIC ACE,S047,K C Leung,D Cruz,129,1057,4,1,1,1,5,NA,0.58.11,14,NA,NA,2016-061
6,9,FUNNY BUDDIES,T300,M Chadwick,D J Hall,122,1031,2,1-1/4,8,9,6,NA,0.58.15,22,NA,NA,2016-061
7,1,THE FULL BLOOM,V243,T H So,C H Yip,131,1029,11,2-1/2,12,12,7,NA,0.58.35,35,NA,NA,2016-061
8,4,NASHASHUK,V143,Z Purton,J Size,128,1083,10,2-1/2,10,10,8,NA,0.58.36,10,NA,NA,2016-061
9,3,TRENDIFUL,S185,O Doleuze,C W Chang,131,1140,6,3-1/4,6,5,9,NA,0.58.48,8.7,NA,NA,2016-061
10,12,RUGBY DIAMOND,S432,H N Wong,W Y So,109,1034,8,4,2,2,10,NA,0.58.57,52,NA,NA,2016-061
11,10,OCTAL LUCK,T205,B Prebble,A Lee,121,1261,12,4-3/4,11,11,11,NA,0.58.70,7.1,NA,NA,2016-061
12,8,PEACE COMBINATION,T091,S Clipperton,C Fownes,123,1051,3,5,5,7,12,NA,0.58.74,8.2,NA,NA,2016-061
1,8,HAPPY SPIRIT,V008,K C Ng,A S Cruz,115,1094,1,-,1,1,1,1,1.49.79,5.6,1,NA,2016-062
2,1,WINNIE'S HONEY,V132,C Y Ho,C Fownes,131,1018,8,3/4,9,10,9,8,1.49.93,4.7,2,NA,2016-062
3,4,HAPPY CONTENDER,T363,O Doleuze,R Gibson,126,1123,10,2-1/4,2,2,2,2,1.50.17,6.4,3,NA,2016-062
4,7,LOTUS STRIKES BACK,T145,Z Purton,J Moore,121,1048,3,2-1/2,8,6,7,6,1.50.19,11,4,NA,2016-062
5,3,GREEN DISPATCH,V184,N Rawiller,C S Shum,129,1153,5,3,3,4,5,4,1.50.27,11,5,NA,2016-062
6,9,ALLCASH,T195,J Moreira,A T Millard,119,1162,4,3-1/4,6,7,6,7,1.50.31,5,6,NA,2016-062
7,5,REDWOOD BABY,P358,M L Yeung,C S Shum,121,1024,6,3-3/4,10,9,10,9,1.50.39,9,7,NA,2016-062
8,6,HO HO FEEL,T029,K C Leung,C H Yip,120,1158,2,3-3/4,4,3,4,3,1.50.40,8.4,8,NA,2016-062
9,11,TOWERING STORM,M401,K Teetan,P F Yiu,115,1073,9,5-1/4,11,11,11,11,1.50.62,49,9,NA,2016-062
10,2,JOLLY GENE,T146,M Chadwick,A S Cruz,132,1090,11,16-1/4,5,5,3,5,1.52.39,39,10,NA,2016-062
DNF,10,AMAZINGLY,N384,C Schofield,D E Ferraris,115,1187,7,-,7,8,8,10,---,51,NA,NA,2016-062
1,10,BOTH LUCKY,T196,C Y Ho,C Fownes,115,1116,9,-,11,11,1,NA,1.10.09,47,NA,NA,2016-063
2,2,HANG'S DECISION,T262,Z Purton,W Y So,127,1095,7,1-1/2,9,9,2,NA,1.10.32,2.7,NA,NA,2016-063
3,9,WONDERFUL JOURNEY,T402,K K Chiong,P F Yiu,111,1118,1,2-3/4,1,1,3,NA,1.10.54,4.4,NA,NA,2016-063
4,1,MOMENTUM LUCKY,V151,J Moreira,J Size,133,1123,5,3,3,3,4,NA,1.10.58,4.9,NA,NA,2016-063
5,5,THE SHOW,T256,D Whyte,C H Yip,126,1091,12,4-1/2,12,12,5,NA,1.10.81,99,NA,NA,2016-063
6,8,VICTORY FOLLOW ME,V182,K Teetan,D E Ferraris,119,1020,3,5-1/4,6,5,6,NA,1.10.94,97,NA,NA,2016-063
7,3,EXCEL ONESELF,P287,S Clipperton,Y S Tsui,121,1135,8,5-3/4,7,8,7,NA,1.11.02,81,NA,NA,2016-063
8,7,NAVAS,V362,C Schofield,R Gibson,121,1067,4,6,5,6,8,NA,1.11.04,9.8,NA,NA,2016-063
9,11,CIRCUIT KING,T324,K C Leung,A S Cruz,115,1105,2,6-1/2,2,2,9,NA,1.11.14,12,NA,NA,2016-063
10,12,MISSION POSSIBLE,V043,T H So,C S Shum,115,984,6,6-1/2,8,7,10,NA,1.11.14,15,NA,NA,2016-063
11,6,RAINBOW FIGHTER,N193,O Doleuze,D Cruz,122,1075,11,7-3/4,10,10,11,NA,1.11.33,99,NA,NA,2016-063
12,4,EXTREMELY FUN,T024,N Callan,L Ho,126,1189,10,10-1/2,4,4,12,NA,1.11.76,9.7,NA,NA,2016-063
WV,NA,ALL GREAT FRIENDS,S279,H W Lai,K L Man,126,1058,---,---,NA,NA,NA,NA,---,---,NA,NA,2016-063
1,5,SICHUAN DAR,T375,C Y Ho,C Fownes,120,986,4,-,8,6,6,1,1.40.46,4.4,NA,NA,2016-064
2,8,DYNAMISM,T188,J Moreira,D E Ferraris,120,1161,1,1/2,5,3,2,2,1.40.55,2.9,NA,NA,2016-064
3,4,SUPER LIFELINE,P158,K Teetan,A T Millard,126,1055,6,3-1/4,4,5,5,3,1.41.00,26,NA,NA,2016-064
4,7,PHOTON WILLIE,S199,O Doleuze,P O'Sullivan,121,1118,12,4-1/4,11,9,9,4,1.41.15,31,NA,NA,2016-064
5,2,AMBITIOUS CHAMPION,S083,C Schofield,R Gibson,130,1088,11,4-3/4,12,12,12,5,1.41.23,43,NA,NA,2016-064
6,1,BASIC TRILOGY,V133,S Clipperton,J Moore,133,1202,7,5-1/2,1,1,1,6,1.41.33,33,NA,NA,2016-064
7,6,SPEEDY LONGWAH,S242,N Callan,C S Shum,122,1138,5,5-3/4,6,8,8,7,1.41.38,5.8,NA,NA,2016-064
8,12,ISHVARA,S015,H N Wong,T P Yung,108,1056,3,5-3/4,9,11,11,8,1.41.39,13,NA,NA,2016-064
9,10,TRAVEL FIRST,T098,K K Chiong,C H Yip,111,1190,2,6-1/4,2,2,3,9,1.41.45,22,NA,NA,2016-064
10,3,DIVINE BOY,T163,H W Lai,Y S Tsui,129,1072,9,6-3/4,7,7,7,10,1.41.55,41,NA,NA,2016-064
11,11,MAJESTIC ANTHEM,P238,D Whyte,D J Hall,117,1080,8,7,10,10,10,11,1.41.59,35,NA,NA,2016-064
12,9,MAGICAL BEAUTY,T342,Z Purton,A S Cruz,120,1136,10,10-3/4,3,4,4,12,1.42.17,5.6,NA,NA,2016-064
1,2,GOOD METHOD,S218,J Moreira,C S Shum,133,1033,12,-,1,1,1,1,1.22.22,2.1,NA,NA,2016-065
2,7,POLYMER LUCK,T326,C Y Ho,K W Lui,130,1057,11,2,10,10,10,2,1.22.52,11,NA,NA,2016-065
3,3,AMBITIOUS SPEEDY,T063,H W Lai,A Lee,132,1167,9,2-1/4,8,7,7,3,1.22.59,18,NA,NA,2016-065
4,9,SHOW MISSION,T436,K C Leung,Y S Tsui,127,1073,1,3-3/4,4,6,6,4,1.22.84,72,NA,NA,2016-065
5,12,FANTASTICLIFE,S320,O Doleuze,C Fownes,124,1108,7,4-1/4,9,8,8,5,1.22.89,6.3,NA,NA,2016-065
6,8,CONSISTENT,T045,Z Purton,T P Yung,129,955,2,4-1/4,2,3,3,6,1.22.89,12,NA,NA,2016-065
7,13,BLISS CARTEL,S202,C Schofield,D E Ferraris,115,1069,6,4-1/2,6,5,5,7,1.22.94,12,NA,NA,2016-065
8,4,BRILLIANT MONKEYS,S283,N Callan,C W Chang,132,1134,5,5,5,4,4,8,1.23.02,9.6,NA,NA,2016-065
9,6,MUTUAL JOY,T282,T H So,L Ho,130,1051,8,5,13,12,12,9,1.23.02,42,NA,NA,2016-065
10,1,ATOMIC BLAST,T203,K Teetan,A T Millard,133,1013,3,5-1/2,7,9,9,10,1.23.10,13,NA,NA,2016-065
11,5,GARLIC YEAH,V039,D Whyte,C H Yip,132,997,14,6,14,14,14,11,1.23.17,61,NA,NA,2016-065
12,11,HAPPY CENTURY,T042,H N Wong,D Cruz,119,1099,10,6-3/4,11,11,11,12,1.23.29,56,NA,NA,2016-065
13,14,BERNARD'S CHOICE,N156,K C Ng,T K Ng,108,1045,13,7-3/4,12,13,13,13,1.23.46,93,NA,NA,2016-065
14,10,MAJOR CONNECTION,V067,O Bosson,D J Hall,127,1087,4,9-3/4,3,2,2,14,1.23.78,82,NA,NA,2016-065
1,11,JOYFUL TRINITY,V110,J Moreira,J Moore,115,1156,7,-,7,8,7,1,1.21.11,2.1,NA,NA,2016-074
2,2,BEAUTY ONLY,S411,Z Purton,A S Cruz,132,1149,9,1-1/4,12,10,9,2,1.21.32,9.2,NA,NA,2016-074
3,4,BEAUTY FLAME,S117,M Chadwick,A S Cruz,129,1191,10,1-1/2,2,2,1,3,1.21.37,26,NA,NA,2016-074
4,10,ROMANTIC TOUCH,S393,C Y Ho,A S Cruz,113,1149,8,1-3/4,6,7,8,4,1.21.38,14,NA,NA,2016-074
5,1,CONTENTMENT,S391,B Prebble,J Size,133,1143,2,1-3/4,3,3,3,5,1.21.41,5.1,NA,NA,2016-074
6,7,HORSE OF FORTUNE,T118,K K Chiong,A T Millard,119,1073,6,2-1/2,4,4,4,6,1.21.51,93,NA,NA,2016-074
7,8,DASHING FELLOW,S284,K C Leung,J Moore,118,1184,3,2-3/4,1,1,2,7,1.21.55,30,NA,NA,2016-074
8,6,SECRET WEAPON,S217,D Whyte,C H Yip,123,1162,4,3-3/4,10,11,11,8,1.21.70,28,NA,NA,2016-074
9,5,PACKING PINS,S386,C Schofield,P F Yiu,129,1181,11,4,9,9,10,9,1.21.74,9.5,NA,NA,2016-074
10,3,HELENE PARAGON,V167,S Clipperton,J Moore,131,1085,1,4-1/2,8,5,5,10,1.21.82,7.9,NA,NA,2016-074
11,9,HELENE SUPER STAR,S152,K C Ng,A S Cruz,114,1208,12,8-1/2,11,12,12,11,1.22.46,99,NA,NA,2016-074
12,12,BRILLIANT SHINE,S099,T H So,C H Yip,113,1086,5,9,5,6,6,12,1.22.56,99,NA,NA,2016-074
1,10,TURF SPRINT,T396,S Clipperton,W Y So,120,1124,11,-,11,10,1,NA,1.08.56,51,NA,NA,2016-075
2,3,MR BOGART,V253,C Schofield,J Moore,127,1258,10,1-1/4,9,9,2,NA,1.08.75,2.5,NA,NA,2016-075
3,5,EROICO,T009,J Moreira,J Size,124,1134,6,2,6,5,3,NA,1.08.87,7.9,NA,NA,2016-075
4,2,LINE SEEKER,S269,Z Purton,P O'Sullivan,127,1106,5,2,7,7,4,NA,1.08.90,4.5,NA,NA,2016-075
5,1,KEY WITNESS,S212,M Chadwick,A S Cruz,133,1193,4,3,13,13,5,NA,1.09.04,7.1,NA,NA,2016-075
6,9,PERPETUAL TREASURE,S191,T H So,T P Yung,118,1110,8,3-3/4,4,4,6,NA,1.09.16,99,NA,NA,2016-075
7,7,MALMSTEEN,V059,H W Lai,K L Man,122,1160,9,3-3/4,8,8,7,NA,1.09.17,22,NA,NA,2016-075
8,8,MYTHICAL EMPEROR,T419,M L Yeung,T P Yung,120,1161,7,4-1/2,3,2,8,NA,1.09.30,8.5,NA,NA,2016-075
9,14,LAND GRANT,V131,K C Leung,C S Shum,115,1137,14,5,12,12,9,NA,1.09.37,99,NA,NA,2016-075
10,12,FLYING TOURBILLON,T051,K C Ng,P F Yiu,114,1124,3,6-1/4,5,6,10,NA,1.09.57,40,NA,NA,2016-075
11,13,GO BABY GO,N033,K K Chiong,C H Yip,111,1102,13,7,1,1,11,NA,1.09.67,45,NA,NA,2016-075
12,4,GONNA RUN,T094,C Y Ho,C Fownes,123,1053,12,7-3/4,14,14,12,NA,1.09.82,99,NA,NA,2016-075
13,6,ALMABABY,V057,H N Wong,Y S Tsui,116,1137,2,9,2,3,13,NA,1.10.01,17,NA,NA,2016-075
14,11,DISCIPLES TWELVE,P018,K Teetan,C Fownes,119,1107,1,10-1/4,10,11,14,NA,1.10.21,66,NA,NA,2016-075
1,1,UNIQUE HAPPIEST,S245,K K Chiong,K W Lui,126,1117,4,-,2,1,1,1,1.47.60,3.7,1,NA,2016-066
2,5,AZTEC EMPIRE,T064,O Doleuze,W Y So,123,1146,2,NOSE,1,4,3,2,1.47.61,9.5,2,NA,2016-066
3,8,BLAZING PASS,T108,D Whyte,A S Cruz,117,1053,10,3-1/2,9,9,9,9,1.48.18,5.2,3,NA,2016-066
4,6,KING BOUNTIFUL,T105,J Moreira,J Size,122,1121,8,3-1/2,8,7,8,7,1.48.18,4.1,4,NA,2016-066
5,10,CASA MASTER,T160,C Schofield,C S Shum,116,1168,6,3-3/4,6,8,7,8,1.48.21,25,5,NA,2016-066
6,3,PO CHING TREASURE,S388,M Chadwick,P F Yiu,131,1077,3,4-1/4,4,3,4,4,1.48.27,10,6,NA,2016-066
7,2,ELECTRONIC PHOENIX,S343,K Teetan,T P Yung,131,1173,5,4-1/4,10,10,10,10,1.48.30,5,7,NA,2016-066
8,7,MAC ROW,N252,K C Leung,A Lee,116,1022,7,5-1/4,7,6,6,5,1.48.42,36,8,NA,2016-066
9,9,MISTRAL,T386,H W Lai,A T Millard,117,1111,1,8-3/4,3,5,5,6,1.49.00,99,9,NA,2016-066
10,4,LIGHTNING AND GOLD,P354,N Callan,C H Yip,125,1048,9,13-1/4,5,2,2,3,1.49.71,35,10,NA,2016-066
1,9,KING'S MAN,V156,N Callan,P F Yiu,124,1101,4,-,9,8,7,1,1.21.77,32,NA,NA,2016-067
2,12,COOL AND NEAT,V087,B Prebble,D J Hall,122,1197,11,1-1/4,10,11,9,2,1.21.94,8,NA,NA,2016-067
3,13,WORLD RECORD,V040,K Teetan,A T Millard,122,1031,13,2-3/4,14,14,14,3,1.22.17,11,NA,NA,2016-067
4,4,DRAGON WARRIOR,V202,J Moreira,W Y So,128,1175,7,3,2,4,3,4,1.22.24,2.3,NA,NA,2016-067
5,7,UNIQUE JOYFUL,S241,H W Lai,A Lee,126,1151,3,3-1/2,4,3,2,5,1.22.34,9.3,NA,NA,2016-067
6,1,HIGH VOLATILITY,V081,M L Yeung,K W Lui,129,1153,12,3-3/4,12,10,5,6,1.22.38,9.4,NA,NA,2016-067
7,5,GO BEAUTY GO,V316,Z Purton,J Moore,128,1165,5,5,5,5,8,7,1.22.58,7.2,NA,NA,2016-067
8,2,LONDON CITY,T080,K K Chiong,K L Man,123,1142,1,5-1/2,1,1,1,8,1.22.65,13,NA,NA,2016-067
9,6,GORGEOUS AGAIN,V326,C Schofield,C S Shum,126,1056,10,6,13,13,11,9,1.22.71,63,NA,NA,2016-067
10,10,RED HORSE,V334,H N Wong,C H Yip,117,1149,2,6-1/2,8,7,4,10,1.22.79,99,NA,NA,2016-067
11,3,DARING FIT,V398,M Chadwick,A S Cruz,128,1221,8,7-1/4,7,9,10,11,1.22.92,16,NA,NA,2016-067
12,14,WINNING STAR,T221,T H So,L Ho,116,1007,9,17-1/2,11,12,13,12,1.24.57,99,NA,NA,2016-067
13,8,AEROLUMINANCE,V213,K C Leung,P O'Sullivan,122,1215,14,20-1/2,3,2,6,13,1.25.05,41,NA,NA,2016-067
14,11,GREENERY FORTUNE,T332,K C Ng,D Cruz,118,1170,6,25,6,6,12,14,1.25.77,99,NA,NA,2016-067
WV,NA,G-ONE UNION,V276,---,T P Yung,128,-,---,---,NA,NA,NA,NA,---,---,NA,NA,2016-067
1,8,CHEERFUL BOY,V019,H N Wong,C S Shum,111,1084,10,-,1,1,1,1,1.34.86,19,NA,NA,2016-068
2,5,CALIFORNIA JOY,T406,J Moreira,A S Cruz,128,1180,2,2-1/2,4,5,5,2,1.35.27,2.1,NA,NA,2016-068
