finishing_position,horse_number,horse_name,horse_id,jockey,trainer,actual_weight,declared_horse_weight,draw,length_behind_winner,running_position_1,running_position_2,running_position_3,running_position_4,finish_time,win_odds,running_position_5,running_position_6,race_id
7,4,HELENE PARAGON,V167,H Bowman,J Moore,123,1060,7,2,9,7,7,7,1.34.12,6.1,NA,NA,2016-200
8,7,GUN PIT,S183,K Teetan,C Fownes,123,1119,6,2-1/4,5,5,6,8,1.34.16,58,NA,NA,2016-200
9,2,GIANT TREASURE,T148,C Soumillon,R Gibson,128,1205,1,4,3,3,3,9,1.34.41,9.2,NA,NA,2016-200
10,6,PACKING PINS,S386,N Rawiller,P F Yiu,123,1182,10,4-3/4,7,8,9,10,1.34.55,15,NA,NA,2016-200
1,6,NOT LISTENIN'TOME,T235,H Bowman,J Moore,123,1154,8,-,3,3,1,NA,1.08.26,43,NA,NA,2016-201
2,3,LUCKY BUBBLES,T211,B Prebble,K W Lui,123,1086,6,1/2,8,8,2,NA,1.08.36,2.4,NA,NA,2016-201
3,4,AEROVELOCITY,P069,Z Purton,P O'Sullivan,123,1200,1,1-3/4,4,4,3,NA,1.08.53,5.1,NA,NA,2016-201
4,2,ABLE FRIEND,P303,T Berry,J Moore,123,1261,2,2-1/4,7,6,4,NA,1.08.61,6.6,NA,NA,2016-201
5,5,AMAZING KIDS,T179,J Moreira,J Size,123,1163,5,2-1/2,6,7,5,NA,1.08.65,3.9,NA,NA,2016-201
6,9,STRATHMORE,S206,N Callan,A T Millard,123,1218,3,2-1/2,5,5,6,NA,1.08.66,30,NA,NA,2016-201
7,1,PENIAPHOBIA,S143,S de Sousa,A S Cruz,128,1148,4,2-1/2,1,1,7,NA,1.08.68,12,NA,NA,2016-201
8,8,LUCKY YEAR,T245,N Rawiller,C S Shum,123,1137,10,3-1/4,10,10,8,NA,1.08.79,28,NA,NA,2016-201
9,7,DUNDONNELL,S110,D Whyte,C Fownes,123,1173,7,5,9,9,9,NA,1.09.05,65,NA,NA,2016-201
10,10,DASHING FELLOW,S284,K Teetan,J Moore,123,1180,9,5,2,2,10,NA,1.09.07,91,NA,NA,2016-201
1,9,SIMPLY INVINCIBLE,V094,Z Purton,D J Hall,125,1062,8,-,5,5,4,1,1.34.02,6,NA,NA,2016-202
2,10,PAKISTAN STAR,V325,M Chadwick,A S Cruz,124,1146,5,1/2,11,13,10,2,1.34.10,1.5,NA,NA,2016-202
3,5,CHEEKY TOO,T152,J Moreira,J Moore,125,1161,7,3-3/4,3,4,5,3,1.34.61,16,NA,NA,2016-202
4,4,LUCKY GIRL,T355,K K Chiong,C H Yip,124,1221,9,5,1,1,1,4,1.34.81,10,NA,NA,2016-202
5,14,SUPREME PROFIT,P230,D Whyte,C S Shum,120,1278,2,5-1/4,6,6,7,5,1.34.86,31,NA,NA,2016-202
6,6,GONNA RUN,T094,C Y Ho,C Fownes,123,1054,14,5-1/4,14,12,13,6,1.34.88,99,NA,NA,2016-202
7,13,JOLLY CONVERGENCE,V293,K Teetan,T P Yung,117,1080,6,5-3/4,2,3,3,7,1.34.96,99,NA,NA,2016-202
8,2,SERGEANT TITANIUM,S332,B Prebble,J Size,132,1150,4,6,4,2,2,8,1.34.99,41,NA,NA,2016-202
9,11,HIGH AND MIGHTY,S362,O Murphy,W Y So,121,1150,10,6,13,14,14,9,1.35.00,99,NA,NA,2016-202
10,1,PACKING LLAREGYB,S109,G Mosse,P F Yiu,133,1133,12,6-1/4,10,7,6,10,1.35.02,54,NA,NA,2016-202
11,3,SANTA FE SUN,P210,S de Sousa,P O'Sullivan,130,1158,3,7-3/4,9,11,12,11,1.35.26,22,NA,NA,2016-202
12,8,MERION,V080,N Rawiller,D Cruz,125,1221,13,7-3/4,12,9,8,12,1.35.27,16,NA,NA,2016-202
13,12,HIT THE BID,P214,S Clipperton,A T Millard,120,1183,11,8-1/2,7,8,9,13,1.35.38,99,NA,NA,2016-202
14,7,HAPPILABABY,T315,O Doleuze,C S Shum,125,1116,1,24-1/4,8,10,11,14,1.37.88,59,NA,NA,2016-202
WV,NA,WHITE MAGIC,V111,C Schofield,J Moore,117,1054,---,---,NA,NA,NA,NA,---,---,NA,NA,2016-202
1,5,DOUBLE MASTER,P105,C Y Ho,T K Ng,126,1096,4,-,1,1,1,NA,0.58.24,15,NA,NA,2016-204
2,10,GREAT SPEED,S251,H W Lai,L Ho,115,1089,2,N,9,8,2,NA,0.58.31,5.2,NA,NA,2016-204
3,4,KIM GLORY,S087,O Murphy,D Cruz,131,1198,8,1/2,4,2,3,NA,0.58.32,35,NA,NA,2016-204
4,1,IDYLLIC WIND,N139,D Whyte,T K Ng,133,1198,1,1/2,5,4,4,NA,0.58.32,3.5,NA,NA,2016-204
5,3,JIMSON THE FAMOUS,T253,K K Chiong,C H Yip,126,1052,3,1-3/4,12,11,5,NA,0.58.50,9.9,NA,NA,2016-204
6,11,KING OF SMARTS,S176,S Clipperton,D Cruz,117,1076,7,1-3/4,11,12,6,NA,0.58.51,38,NA,NA,2016-204
7,12,NOBLE BUDDIES,T356,T H So,A Lee,111,1156,5,2-1/4,8,9,7,NA,0.58.60,16,NA,NA,2016-204
8,2,GIDDY GIDDY,S367,J Moreira,J Size,132,1127,12,2-1/4,3,5,8,NA,0.58.62,4.2,NA,NA,2016-204
9,8,EVERYDAY LETTUCE,T290,C Schofield,T K Ng,121,1085,6,2-3/4,6,6,9,NA,0.58.67,25,NA,NA,2016-204
10,6,SHOWING CHARACTER,T289,B Prebble,D E Ferraris,128,1099,9,2-3/4,10,10,10,NA,0.58.69,9.8,NA,NA,2016-204
11,7,ORIENTAL FANTASIA,P269,N Callan,Y S Tsui,122,1103,11,3-3/4,7,7,11,NA,0.58.86,20,NA,NA,2016-204
12,9,ALL TOGETHER,T420,K Teetan,A Lee,117,1096,10,6-3/4,2,3,12,NA,0.59.31,41,NA,NA,2016-204
1,5,CHOICE EXCHEQUER,P088,K Teetan,C H Yip,130,1212,10,-,2,3,3,3,1.51.82,10,1,NA,2016-205
2,4,TELEPHATIA,P405,Z Purton,A Lee,131,1072,9,3/4,11,11,6,2,1.51.96,9.4,2,NA,2016-205
3,11,FRESH AND FRESH,P407,T H So,L Ho,111,1079,7,1-1/4,1,1,1,1,1.52.02,17,3,NA,2016-205
4,3,SWEET BEAN,S205,J Moreira,C Fownes,131,1031,1,2-3/4,6,7,9,9,1.52.26,2.5,4,NA,2016-205
5,2,ISLAND FLYER,S423,N Rawiller,P F Yiu,132,1107,6,3,5,6,7,6,1.52.29,4.5,5,NA,2016-205
6,9,VIVACIOUS WINNER,V061,K K Chiong,D Cruz,118,1193,2,3-1/4,3,5,5,4,1.52.33,35,6,NA,2016-205
7,10,WIN CHANCE,P415,O Murphy,A Lee,119,1006,3,5-1/2,10,10,11,11,1.52.72,11,7,NA,2016-205
8,8,SOCCER BRAVE,T233,S Clipperton,D E Ferraris,125,1040,5,7,8,8,8,8,1.52.95,10,8,NA,2016-205
9,1,BEST JADE TRIUMPH,P070,B Prebble,A Lee,133,1009,11,7-3/4,4,4,4,7,1.53.07,13,9,NA,2016-205
10,7,MEDIC SWORDSMAN,P168,C Schofield,D Cruz,125,1168,4,9,9,9,10,10,1.53.26,45,10,NA,2016-205
11,6,LUCKY SEBRING,V091,C Y Ho,Y S Tsui,125,1065,8,12,7,2,2,5,1.53.76,52,11,NA,2016-205
1,11,ST YAZIN,N409,T H So,T K Ng,114,1075,10,-,8,8,1,NA,1.10.78,27,NA,NA,2016-206
2,5,ARM RUNDA,V248,B Prebble,J Size,125,1178,4,NOSE,5,3,2,NA,1.10.78,12,NA,NA,2016-206
3,4,GRACYDAD,V200,J Moreira,D J Hall,129,1102,11,N,2,1,3,NA,1.10.86,3,NA,NA,2016-206
4,3,DIAMOND MYSTERIOUS,S426,K K Chiong,K W Lui,126,1113,1,1-3/4,6,6,4,NA,1.11.07,7.9,NA,NA,2016-206
5,1,BUDDY BUNDY,T157,D Whyte,D Cruz,133,1180,3,2-1/4,3,2,5,NA,1.11.13,5.4,NA,NA,2016-206
6,2,SUNNY ORIENT,V302,S Clipperton,T P Yung,133,1121,5,2-1/2,7,7,6,NA,1.11.18,15,NA,NA,2016-206
7,9,DASHING DART,V038,O Murphy,P O'Sullivan,118,1218,2,3,9,9,7,NA,1.11.27,20,NA,NA,2016-206
8,10,INVISIBLE,T418,K Teetan,C Fownes,117,1131,9,3-1/4,11,11,8,NA,1.11.28,24,NA,NA,2016-206
9,6,FUN MANAGER,V220,C Schofield,C H Yip,125,1048,8,6,12,12,9,NA,1.11.76,65,NA,NA,2016-206
10,12,RUGBY DIAMOND,S432,M Chadwick,W Y So,114,1038,7,7,4,5,10,NA,1.11.91,6.7,NA,NA,2016-206
11,8,NATURAL TEAM,P257,H W Lai,K L Man,120,1012,6,7-3/4,1,4,11,NA,1.12.02,8.3,NA,NA,2016-206
12,7,SKY TREASURE,V401,C Y Ho,Y S Tsui,123,1056,12,10-3/4,10,10,12,NA,1.12.49,67,NA,NA,2016-206
1,7,SIGHT SEEING,S291,N Callan,W Y So,121,1103,5,-,2,2,1,NA,1.10.95,11,NA,NA,2016-207
2,2,SPEEDY ACHIEVER,V021,J Moreira,A T Millard,132,1222,4,1/2,5,5,2,NA,1.11.05,2.9,NA,NA,2016-207
3,8,ROBUST MOMENTUM,P422,K Teetan,C Fownes,118,1217,9,3/4,7,7,3,NA,1.11.07,14,NA,NA,2016-207
4,11,RICHCITY FORTUNE,V088,K K Chiong,J Moore,111,1136,2,3/4,1,1,4,NA,1.11.08,13,NA,NA,2016-207
5,4,WILD BOY,S028,Z Purton,T P Yung,130,1201,11,2-1/2,12,12,5,NA,1.11.36,12,NA,NA,2016-207
6,9,SHINING CHAMPION,S305,O Murphy,R Gibson,118,1115,10,2-1/2,10,8,6,NA,1.11.36,36,NA,NA,2016-207
7,1,GLENEALY PRIZE,T181,N Rawiller,P O'Sullivan,133,1269,6,3,8,9,7,NA,1.11.42,9,NA,NA,2016-207
8,10,TRIUMPHANT LIGHT,T224,D Whyte,D E Ferraris,118,1043,3,4-3/4,4,4,8,NA,1.11.70,4,NA,NA,2016-207
9,5,ROCKET LET WIN,P330,B Prebble,D Cruz,127,1105,12,5-1/4,9,10,9,NA,1.11.78,19,NA,NA,2016-207
10,6,THE CHAMP,V271,C Y Ho,Y S Tsui,121,1024,1,5-1/2,3,3,10,NA,1.11.82,81,NA,NA,2016-207
11,12,POWER DRAGON,V129,C Schofield,C H Yip,114,1156,7,14-1/2,6,6,11,NA,1.13.26,11,NA,NA,2016-207
12,3,GOOD MATE,T154,T H So,T K Ng,128,999,8,17-3/4,11,11,12,NA,1.13.79,48,NA,NA,2016-207
1,5,SUPER SPRINTER,V105,J Moreira,C S Shum,129,1043,1,-,5,7,8,1,1.41.63,1.9,NA,NA,2016-208
2,10,SPINNING DANCER,S078,D Whyte,K L Man,121,1051,9,HD,10,10,9,2,1.41.65,13,NA,NA,2016-208
3,3,ACCLAIMED LIGHT,T369,N Callan,P O'Sullivan,130,1004,4,3/4,8,8,7,3,1.41.75,9.3,NA,NA,2016-208
4,9,WINNINGLI,V377,M Chadwick,A S Cruz,122,1051,10,2-1/4,2,1,1,4,1.42.00,13,NA,NA,2016-208
5,1,VICTORY FOLLOW ME,V182,K Teetan,D E Ferraris,133,1015,8,2-1/2,11,11,11,5,1.42.02,32,NA,NA,2016-208
6,2,MIDNITE PROMISE,S379,N Rawiller,T K Ng,131,1040,5,3,4,5,6,6,1.42.09,7.1,NA,NA,2016-208
7,4,SUPER CLAN,V185,C Schofield,A T Millard,129,1043,3,5-3/4,9,9,10,7,1.42.55,15,NA,NA,2016-208
8,7,HELEN'S CHOICE,P185,K K Chiong,K W Lui,122,1205,7,6-1/2,6,3,2,8,1.42.66,12,NA,NA,2016-208
9,6,DIGITAL PIONEER,V177,O Murphy,D J Hall,127,1083,11,7,12,12,12,9,1.42.75,99,NA,NA,2016-208
10,8,MEGATRON,V119,H W Lai,P F Yiu,127,1083,6,7-1/4,7,6,4,10,1.42.77,64,NA,NA,2016-208
11,12,SIR JOHN,P344,T H So,W Y So,113,1157,2,8,1,4,5,11,1.42.92,27,NA,NA,2016-208
12,11,BEST EFFORT,T220,S Clipperton,A Lee,118,995,12,8-1/4,3,2,3,12,1.42.93,13,NA,NA,2016-208
1,4,ENORMOUS HONOUR,T236,N Callan,Y S Tsui,126,1139,10,-,10,10,9,1,1.40.72,13,NA,NA,2016-209
2,2,BEAUTY PRINCE,T411,Z Purton,J Moore,129,1279,8,N,7,6,4,2,1.40.80,4.1,NA,NA,2016-209
3,9,RED MARVEL,T417,J Moreira,J Size,119,1083,11,1-1/4,9,8,7,3,1.40.93,8.7,NA,NA,2016-209
4,6,NITRO EXPRESS,T353,C Schofield,D E Ferraris,124,1175,5,1-3/4,8,9,10,4,1.40.99,3.7,NA,NA,2016-209
5,1,WINSTON'S LAD,T348,B Prebble,K W Lui,133,1094,1,2,4,4,2,5,1.41.03,8.3,NA,NA,2016-209
6,11,MAMBO ROCK,V050,K Teetan,D J Hall,118,1103,12,2-1/4,11,11,11,6,1.41.07,35,NA,NA,2016-209
7,5,INDUSTRIALIST WAY,S023,O Murphy,C H Yip,124,1214,7,2-1/2,5,5,6,7,1.41.12,20,NA,NA,2016-209
8,3,CALIFORNIA JOY,T406,M Chadwick,A S Cruz,126,1171,6,3,3,3,5,8,1.41.19,10,NA,NA,2016-209
9,8,CHARITY KINGDOM,S278,K K Chiong,K L Man,114,1102,4,5-1/2,6,7,8,9,1.41.61,18,NA,NA,2016-209
10,7,VANILLA,P439,C Y Ho,C Fownes,121,1094,2,8,12,12,12,10,1.41.99,42,NA,NA,2016-209
11,12,GRACE HEART,S399,S Clipperton,C Fownes,118,983,3,12-1/2,1,1,1,11,1.42.71,21,NA,NA,2016-209
12,10,TRENDY WIN,P099,H W Lai,L Ho,119,1066,9,20-1/4,2,2,3,12,1.43.94,10,NA,NA,2016-209
WV,NA,MISSION POSSIBLE,V043,T H So,C S Shum,113,987,---,---,NA,NA,NA,NA,---,---,NA,NA,2016-209
1,11,SUNNY WIN,V254,T H So,L Ho,116,1214,10,-,6,3,2,1,1.41.21,8.8,NA,NA,2016-210
2,3,HAPPY SPIRIT,V008,N Callan,A S Cruz,128,1100,7,SH,1,1,1,2,1.41.22,8.5,NA,NA,2016-210
3,10,THE SYLPH,T055,J Moreira,D E Ferraris,120,1025,1,1-1/4,4,6,5,3,1.41.42,3,NA,NA,2016-210
4,8,SUPER FLUKE,T382,D Whyte,D Cruz,123,1129,6,2-1/4,2,4,3,4,1.41.57,14,NA,NA,2016-210
5,6,ANDOYAS,T109,Z Purton,D J Hall,123,1000,8,3-1/2,9,9,9,5,1.41.78,17,NA,NA,2016-210
6,4,KING OF MONGOLIA,S414,N Rawiller,C S Shum,128,1140,2,4,7,8,7,6,1.41.85,9.3,NA,NA,2016-210
7,5,SKY KING,V217,O Doleuze,C Fownes,124,1297,3,5,8,7,8,7,1.42.03,4.4,NA,NA,2016-210
8,12,ACTUARIAT,V215,K Teetan,P O'Sullivan,116,1158,11,8,11,12,11,8,1.42.48,85,NA,NA,2016-210
9,7,BIG BANG BONG,V186,B Prebble,J Size,123,1068,4,8-1/4,5,5,6,9,1.42.54,11,NA,NA,2016-210
10,1,TRAVEL DATUK,V235,C Schofield,R Gibson,133,1073,12,8-1/2,10,10,10,10,1.42.56,53,NA,NA,2016-210
11,9,CHOICE TREASURE,N436,K K Chiong,C H Yip,115,1138,5,9-1/4,12,11,12,11,1.42.70,14,NA,NA,2016-210
12,2,SILLY BUDDIES,S054,C Y Ho,K L Man,130,1084,9,13-1/4,3,2,4,12,1.43.34,99,NA,NA,2016-210
1,6,SUPER TURBO,V310,B Prebble,D J Hall,133,1033,11,-,11,7,1,NA,1.10.54,8.9,NA,NA,2016-211
2,10,WONDERFUL JOURNEY,T402,K K Chiong,P F Yiu,115,1123,6,SH,1,1,2,NA,1.10.56,5.9,NA,NA,2016-211
3,12,RIGHT CALL,V024,C Y Ho,J Size,116,1123,7,1-1/2,8,8,3,NA,1.10.79,22,NA,NA,2016-211
4,1,HARRIER JET,T372,N Rawiller,P O'Sullivan,133,1138,3,2-1/2,7,6,4,NA,1.10.96,15,NA,NA,2016-211
5,4,OUR HERO,V278,O Doleuze,C S Shum,127,1259,5,3,6,5,5,NA,1.11.01,17,NA,NA,2016-211
6,2,FABULOUS NOVEMBER,N342,N Callan,R Gibson,130,1157,9,5-1/2,10,10,6,NA,1.11.42,30,NA,NA,2016-211
7,8,THOR THE GREATEST,P396,J Moreira,T P Yung,122,1192,10,6,2,2,7,NA,1.11.50,6.6,NA,NA,2016-211
8,3,VICTORY MACHINE,V358,S Clipperton,J Moore,128,1063,2,8-3/4,5,4,8,NA,1.11.93,4.5,NA,NA,2016-211
9,9,MR RIGHT,T334,T H So,L Ho,118,1211,1,10-1/4,4,3,9,NA,1.12.20,7.8,NA,NA,2016-211
10,5,CROWN AVENUE,V378,Z Purton,C H Yip,125,1157,8,15-1/2,12,11,10,NA,1.13.00,8.6,NA,NA,2016-211
11,7,SILVER SPUN,V413,K Teetan,Y S Tsui,122,1195,12,27,9,9,11,NA,1.14.87,22,NA,NA,2016-211
12,11,BEAUTY CONNECTION,T415,C Schofield,A S Cruz,119,1133,4,ML,3,12,12,NA,1.39.68,13,NA,NA,2016-211
WV,NA,GIANT STARS,T218,D Whyte,K W Lui,122,979,---,---,NA,NA,NA,NA,---,---,NA,NA,2016-211
1,2,LOOK ERAS,V123,N Rawiller,Y S Tsui,132,1044,10,-,4,6,7,1,1.22.92,13,NA,NA,2016-212
2,13,AMBITIOUS HEART,V303,S Clipperton,D E Ferraris,121,1085,13,2-1/4,14,14,12,2,1.23.26,26,NA,NA,2016-212
3,8,DARING HEART,V260,H W Lai,D E Ferraris,125,994,7,2-1/4,8,8,9,3,1.23.27,50,NA,NA,2016-212
4,4,GENEROUS HEART,V394,K Teetan,C H Yip,130,1100,11,2-3/4,9,11,11,4,1.23.35,7,NA,NA,2016-212
5,3,CHEERS CONQUEROR,V320,D Lane,K L Man,130,1071,8,2-3/4,13,12,13,5,1.23.38,71,NA,NA,2016-212
6,7,BEAR CHUM,V203,D Whyte,D E Ferraris,129,1223,14,3-1/4,1,3,4,6,1.23.43,20,NA,NA,2016-212
7,6,SPICY KAKA,V323,Z Purton,J Moore,130,1162,6,3-1/4,10,9,10,7,1.23.46,7.8,NA,NA,2016-212
8,14,CARRY TO WIN,V305,O Murphy,P F Yiu,118,1159,2,3-1/2,5,7,5,8,1.23.48,36,NA,NA,2016-212
9,10,LUCKY KINGDOM,V420,M Chadwick,A S Cruz,125,1222,3,4-3/4,3,4,3,9,1.23.67,23,NA,NA,2016-212
10,5,GOOD CHOICE AHEAD,V329,N Callan,L Ho,130,1093,1,5-1/4,11,10,8,10,1.23.75,99,NA,NA,2016-212
11,1,CHEER WIN,V347,C Schofield,P F Yiu,133,1138,4,6,6,5,6,11,1.23.90,4.5,NA,NA,2016-212
12,12,FANTASTIC FABIO,V364,T H So,C H Yip,121,1132,5,6-1/2,2,1,1,12,1.23.96,99,NA,NA,2016-212
13,9,ENCHANTED FEELING,V421,B Prebble,D E Ferraris,125,1124,9,7,12,13,14,13,1.24.02,99,NA,NA,2016-212
14,11,SOUTHERN EXPRESS,V391,J Moreira,J Size,125,1061,12,13,7,2,2,14,1.25.00,2.3,NA,NA,2016-212
1,3,PEOPLE'S KNIGHT,T305,S Clipperton,J Moore,127,1156,2,-,7,6,7,1,1.21.79,11,NA,NA,2016-221
2,12,BEAT THE CLOCK,V397,J Moreira,J Size,116,1118,14,3/4,5,4,3,2,1.21.90,2,NA,NA,2016-221
3,7,BEAUTY KINGDOM,T189,Z Purton,A S Cruz,125,1092,3,1,3,3,4,3,1.21.97,5.4,NA,NA,2016-221
4,6,WINFIELD,V199,D Whyte,R Gibson,126,1158,9,2,10,10,11,4,1.22.11,24,NA,NA,2016-221
5,13,MAGNETISM,V114,K Teetan,D E Ferraris,116,1133,12,2-1/2,13,12,13,5,1.22.19,28,NA,NA,2016-221
6,5,GOLDEN SLEEP,T117,N Callan,A T Millard,126,1143,10,2-1/2,11,11,9,6,1.22.19,99,NA,NA,2016-221
7,11,OUTLAWED,T100,M Chadwick,P F Yiu,117,1203,8,2-1/2,1,2,2,7,1.22.20,34,NA,NA,2016-221
8,4,BRILLIANT DREAM,S203,B Prebble,D J Hall,126,1154,5,2-3/4,9,8,6,8,1.22.24,7.6,NA,NA,2016-221
9,2,FRIENDS OF NANJING,V140,N Rawiller,T P Yung,127,1139,13,3-3/4,14,14,14,9,1.22.38,9.5,NA,NA,2016-221
10,10,UNIQUE JOYOUS,S244,D Lane,K L Man,119,1165,7,4-1/2,12,13,10,10,1.22.52,99,NA,NA,2016-221
11,1,LUCKY DOUBLE EIGHT,P212,C Y Ho,C Fownes,131,1140,4,5-1/4,4,5,5,11,1.22.61,17,NA,NA,2016-221
12,14,GOLDEN CHOPSTICKS,P120,H W Lai,A Lee,115,1180,6,5-1/4,6,7,8,12,1.22.62,99,NA,NA,2016-221
13,9,EASY TOUCH,V269,H T Mo,C S Shum,107,1190,11,6,2,1,1,13,1.22.76,33,NA,NA,2016-221
14,8,ROMAN IMPERO,V371,T H So,C H Yip,123,1114,1,6-1/4,8,9,12,14,1.22.78,99,NA,NA,2016-221
WV,NA,HARBOUR NOVA,T432,C Schofield,P O'Sullivan,117,1174,---,---,NA,NA,NA,NA,---,---,NA,NA,2016-221
1,3,JOLLY BANNER,V077,C Schofield,P F Yiu,129,1038,14,-,2,2,2,1,1.22.06,8.4,NA,NA,2016-222
2,11,MIGHTY MAVERICK,V150,D Lane,D Cruz,120,1132,3,1-3/4,10,6,6,2,1.22.32,31,NA,NA,2016-222
3,13,BABA MAMA,V214,B Prebble,L Ho,119,1111,5,2,9,10,9,3,1.22.35,2.7,NA,NA,2016-222
4,7,MY DARLING,V142,J Moreira,J Size,124,1161,9,2,1,3,4,4,1.22.36,3.5,NA,NA,2016-222
5,6,MIDNIGHT RATTLER,T371,Z Purton,J Moore,124,1155,8,2,5,8,5,5,1.22.38,16,NA,NA,2016-222
6,1,SICHUAN DAR,T375,C Y Ho,C Fownes,131,1006,10,2-1/2,13,12,12,6,1.22.45,46,NA,NA,2016-222
7,8,ULTIMATE GLORY,S235,N Rawiller,K L Man,123,1221,12,2-1/2,8,11,11,7,1.22.47,35,NA,NA,2016-222
8,9,PIKACHU,S298,N Callan,D E Ferraris,122,1144,7,2-3/4,12,9,8,8,1.22.52,10,NA,NA,2016-222
9,12,SUPER LEADER,V016,D Whyte,C H Yip,120,1118,4,3-1/4,4,5,7,9,1.22.59,18,NA,NA,2016-222
10,4,FLYING MOOCHI,T116,H T Mo,Y S Tsui,117,1087,6,3-1/4,3,1,1,10,1.22.60,18,NA,NA,2016-222
11,14,JOLLY JOLLY,T087,S Clipperton,P O'Sullivan,117,1217,1,5-1/4,7,4,3,11,1.22.89,19,NA,NA,2016-222
12,5,UNIVERSAL UNION,S263,O Murphy,T P Yung,127,1225,11,5-3/4,11,13,13,12,1.22.99,99,NA,NA,2016-222
13,2,TURF SPRINT,T396,M Chadwick,W Y So,130,1123,2,8-1/2,6,7,10,13,1.23.41,33,NA,NA,2016-222
14,10,SPEEDY LONGWAH,S242,T H So,C S Shum,124,1124,13,50,14,14,14,14,1.30.08,99,NA,NA,2016-222
WV,NA,SUPER TURBO,V310,K Teetan,D J Hall,122,-,---,---,NA,NA,NA,NA,---,---,NA,NA,2016-222
1,12,KING WINSA,T274,B Prebble,W Y So,122,1085,10,-,10,11,11,1,1.23.11,12,NA,NA,2016-213
2,4,WINGOLD,T202,N Rawiller,A Lee,132,1162,8,3/4,9,10,10,2,1.23.24,4.4,NA,NA,2016-213
3,8,FANTASTICLIFE,S320,J Moreira,C Fownes,128,1111,4,1-1/4,11,9,9,3,1.23.33,2.9,NA,NA,2016-213
4,11,TREASURE AND GOLD,V027,T H So,C H Yip,126,1135,12,1-3/4,13,12,12,4,1.23.38,54,NA,NA,2016-213
5,10,PLENTY OF SPEED,P401,K Teetan,A T Millard,128,1109,9,2,3,3,3,5,1.23.44,28,NA,NA,2016-213
6,3,EVERYONE'S CHOICE,P208,N Callan,K L Man,132,1154,5,2-1/2,4,5,5,6,1.23.50,17,NA,NA,2016-213
7,9,NO LAUGHING MATTER,V032,Z Purton,C S Shum,128,1079,6,2-1/2,6,7,6,7,1.23.50,11,NA,NA,2016-213
8,6,FREE NOVEMBER,T123,H T Mo,R Gibson,119,1101,13,2-1/2,2,1,1,8,1.23.50,25,NA,NA,2016-213
9,13,LUCKY PLACE,T004,O Doleuze,C W Chang,122,1061,14,3-1/2,14,14,14,9,1.23.65,11,NA,NA,2016-213
10,2,GAINFULJET,V283,M Chadwick,A S Cruz,133,1182,3,4,1,2,2,10,1.23.74,9.5,NA,NA,2016-213
11,14,BERNARD'S CHOICE,N156,C Schofield,T K Ng,115,1067,2,4-1/4,5,4,4,11,1.23.81,30,NA,NA,2016-213
12,1,AMAZING ALWAYS,N432,D Whyte,D E Ferraris,133,1181,1,4-3/4,8,6,7,12,1.23.87,16,NA,NA,2016-213
13,7,DYNAMIC VOYAGE,P066,H W Lai,L Ho,128,1139,7,5,7,8,8,13,1.23.91,47,NA,NA,2016-213
14,5,MAGIC STAR,T266,S Clipperton,P O'Sullivan,130,1163,11,7,12,13,13,14,1.24.24,55,NA,NA,2016-213
1,11,ACE KING,T331,N Rawiller,L Ho,123,1143,7,-,1,1,1,NA,0.56.74,4.1,NA,NA,2016-214
2,3,PREMIERE,A051,J Moreira,J Size,129,1116,12,3-3/4,2,2,2,NA,0.57.34,2.9,NA,NA,2016-214
3,8,STAR OF PATCH,V399,Z Purton,P O'Sullivan,127,1150,3,4-1/4,12,11,3,NA,0.57.41,10,NA,NA,2016-214
4,1,ROYALE ELEGANCE,S098,B Prebble,W Y So,133,1083,1,6,14,14,4,NA,0.57.69,11,NA,NA,2016-214
5,6,FOX SUNTER,V221,H W Lai,K W Lui,127,1115,13,6,4,4,5,NA,0.57.70,54,NA,NA,2016-214
6,2,BUMBLE BABY,V306,S Clipperton,J Moore,130,1163,11,6-1/4,3,3,6,NA,0.57.75,8.4,NA,NA,2016-214
7,5,EXPONENTS,A031,D Lane,Y S Tsui,127,1106,10,6-3/4,10,9,7,NA,0.57.80,40,NA,NA,2016-214
8,14,GOLDEN GLORY,T076,H T Mo,A Lee,106,1069,14,7,5,10,8,NA,0.57.87,37,NA,NA,2016-214
9,12,ART OF SUCCESS,P231,O Murphy,C W Chang,120,1155,9,7-1/2,13,12,9,NA,0.57.92,13,NA,NA,2016-214
10,10,YOU KNOW WHO,V386,N Callan,P F Yiu,127,1073,8,9-1/4,7,5,10,NA,0.58.22,39,NA,NA,2016-214
11,7,KWAICHUNG BROTHERS,A012,D Whyte,R Gibson,127,1152,5,10,9,8,11,NA,0.58.34,19,NA,NA,2016-214
12,4,DOCTORS DELIGHT,A044,O Doleuze,C Fownes,127,1013,6,10-1/4,11,13,12,NA,0.58.39,76,NA,NA,2016-214
13,13,GLORY HORSIE,M273,C Y Ho,D Cruz,115,1250,4,10-1/2,8,7,13,NA,0.58.42,99,NA,NA,2016-214
14,9,STARLIGHT,V273,C Schofield,C H Yip,127,1046,2,10-1/2,6,6,14,NA,0.58.43,11,NA,NA,2016-214
1,4,HAPPY AGILITY,T184,O Murphy,P F Yiu,118,1160,4,-,8,7,1,NA,1.09.46,2.9,NA,NA,2016-215
2,1,CONVINCIBLE,T399,O Doleuze,K W Lui,131,1125,7,1,7,8,2,NA,1.09.61,60,NA,NA,2016-215
