finishing_position,horse_number,horse_name,horse_id,jockey,trainer,actual_weight,declared_horse_weight,draw,length_behind_winner,running_position_1,running_position_2,running_position_3,running_position_4,finish_time,win_odds,running_position_5,running_position_6,race_id
11,2,AMBITIOUS SPEEDY,T063,H W Lai,A Lee,132,1155,8,17-1/2,11,10,10,11,1.44.13,13,NA,NA,2016-094
12,8,HAPPY CENTURY,T042,N Callan,D Cruz,124,1091,12,22-3/4,2,2,3,12,1.44.99,53,NA,NA,2016-094
1,5,FORZA AVANTI,V090,J Moreira,Y S Tsui,131,1092,7,-,5,5,1,NA,1.11.25,2.9,NA,NA,2016-095
2,6,IDYLLIC WIND,N139,D Whyte,T K Ng,131,1185,3,1-1/4,8,10,2,NA,1.11.45,7.5,NA,NA,2016-095
3,4,TREASURE AND GOLD,V027,M Chadwick,C H Yip,132,1120,9,2,10,11,3,NA,1.11.57,71,NA,NA,2016-095
4,7,REAL SUPREME,L247,O Doleuze,C W Chang,131,1155,6,2-1/2,4,4,4,NA,1.11.67,15,NA,NA,2016-095
5,8,ORIENTAL FANTASIA,P269,Y T Cheng,Y S Tsui,122,1114,4,3-1/2,1,1,5,NA,1.11.79,8.9,NA,NA,2016-095
6,12,PROPEL REPEL,T034,H W Lai,C W Chang,113,1134,5,4-3/4,11,9,6,NA,1.12.02,25,NA,NA,2016-095
7,1,FOREVER FUN,S130,H N Wong,K L Man,126,1017,1,5,6,6,7,NA,1.12.04,7.2,NA,NA,2016-095
8,10,ALL TIMES LUCKY,P064,K C Leung,L Ho,115,1025,10,6,9,8,8,NA,1.12.22,21,NA,NA,2016-095
9,11,NOBLE BUDDIES,T356,M L Yeung,A Lee,113,1153,2,7,3,3,9,NA,1.12.35,20,NA,NA,2016-095
10,9,KING OF SMARTS,S176,K K Chiong,D Cruz,109,1061,11,7-3/4,12,12,10,NA,1.12.50,29,NA,NA,2016-095
11,3,RUGBY DIAMOND,S432,N Rawiller,W Y So,132,1027,12,12-3/4,2,2,11,NA,1.13.29,10,NA,NA,2016-095
12,2,SHOWING CHARACTER,T289,B Prebble,D E Ferraris,133,1096,8,14-1/4,7,7,12,NA,1.13.54,6.8,NA,NA,2016-095
1,2,SO CAFFE,S258,J Moreira,C Fownes,133,1117,3,-,6,6,7,1,1.40.89,2.8,NA,NA,2016-096
2,5,LITTLE ISLAND,T390,Z Purton,K L Man,124,1021,7,1-1/4,3,3,2,2,1.41.11,5.6,NA,NA,2016-096
3,7,PEARL WARM WARM,T183,M L Yeung,P O'Sullivan,116,1113,2,1-1/2,5,5,4,3,1.41.12,14,NA,NA,2016-096
4,6,BEAUTY LOVE,V025,K K Chiong,A S Cruz,113,1073,5,1-3/4,1,1,1,4,1.41.17,7.8,NA,NA,2016-096
5,4,CHATER LEGEND,T151,D Whyte,D E Ferraris,125,1051,10,2,8,9,8,5,1.41.20,4.9,NA,NA,2016-096
6,9,MISSION POSSIBLE,V043,C Schofield,C S Shum,117,989,1,2-1/2,4,4,5,6,1.41.29,9.2,NA,NA,2016-096
7,8,LUCKY HAMMER,P417,H N Wong,Y S Tsui,110,1093,4,6-1/2,2,2,3,7,1.41.93,10,NA,NA,2016-096
8,1,JOYFUL PARK,S382,O Bosson,T P Yung,133,1214,9,7,10,10,9,8,1.42.01,61,NA,NA,2016-096
9,10,COLOSSUS,T170,S Clipperton,J Moore,117,1194,6,7,7,7,6,9,1.42.01,19,NA,NA,2016-096
10,3,BALAY BALAY,V247,K Teetan,A T Millard,125,1144,8,10,9,8,10,10,1.42.47,75,NA,NA,2016-096
1,12,FORMULA GALORE,V011,J Moreira,C Fownes,115,1074,12,-,11,10,1,NA,1.10.69,4.9,NA,NA,2016-097
2,2,COUR VALANT,P190,N Callan,D Cruz,129,1030,8,1-1/2,7,7,2,NA,1.10.93,12,NA,NA,2016-097
3,9,NATURAL TEAM,P257,H W Lai,K L Man,120,1012,10,1-3/4,4,4,3,NA,1.10.95,83,NA,NA,2016-097
4,3,GRACYDAD,V200,O Bosson,D J Hall,128,1098,7,1-3/4,9,9,4,NA,1.10.98,36,NA,NA,2016-097
5,8,HASTA LA VISTA,T350,D Whyte,J Size,121,1005,1,2-1/4,5,6,5,NA,1.11.04,25,NA,NA,2016-097
6,5,HOT HOT PEPPER,V026,Z Purton,P O'Sullivan,126,1140,2,2-1/4,3,3,6,NA,1.11.06,2.6,NA,NA,2016-097
7,4,MASSIVE MILLENNIUM,T381,N Rawiller,D E Ferraris,128,1175,5,3-1/4,6,8,7,NA,1.11.21,4.1,NA,NA,2016-097
8,1,SUPREME FLIGHT,M199,K K Chiong,A T Millard,126,1073,4,3-1/2,1,1,8,NA,1.11.25,9.6,NA,NA,2016-097
9,10,PROMPT EXPRESS,T168,K C Leung,P F Yiu,115,1169,11,3-3/4,2,2,9,NA,1.11.27,22,NA,NA,2016-097
10,6,LETSGOFREE,T292,C Y Ho,K W Lui,120,1017,6,3-3/4,12,12,10,NA,1.11.28,99,NA,NA,2016-097
11,11,MASSIVE POWER,T339,C Schofield,L Ho,115,1112,3,5-1/4,10,11,11,NA,1.11.53,15,NA,NA,2016-097
12,7,GOLDEN GLORY,T076,K Teetan,A Lee,121,1062,9,5-1/2,8,5,12,NA,1.11.55,66,NA,NA,2016-097
1,9,NITRO EXPRESS,T353,C Schofield,D E Ferraris,116,1175,6,-,8,9,10,1,1.40.94,11,NA,NA,2016-098
2,6,INDUSTRIALIST WAY,S023,O Bosson,C H Yip,125,1201,4,2,3,3,3,2,1.41.25,28,NA,NA,2016-098
3,4,ENORMOUS HONOUR,T236,B Prebble,Y S Tsui,128,1134,3,2-1/2,4,4,5,3,1.41.36,11,NA,NA,2016-098
4,7,CHEERFUL BOY,V019,H N Wong,C S Shum,116,1096,2,3,1,1,1,4,1.41.43,4.9,NA,NA,2016-098
5,5,CLASSIC EMPEROR,T193,Z Purton,W Y So,125,1129,7,3,2,2,2,5,1.41.43,3.4,NA,NA,2016-098
6,1,JOYFUL MOMENTS,T134,N Callan,R Gibson,133,1097,5,4,7,7,9,6,1.41.56,19,NA,NA,2016-098
7,10,ROYAL PARTNER,N394,J Moreira,C Fownes,116,1062,8,4,5,6,4,7,1.41.57,3,NA,NA,2016-098
8,3,BEAUTY PRINCE,T411,S Clipperton,J Moore,128,1274,10,4-1/4,9,10,8,8,1.41.60,19,NA,NA,2016-098
9,2,JOLLY GENE,T146,M Chadwick,A S Cruz,131,1088,1,7-3/4,6,5,7,9,1.42.17,19,NA,NA,2016-098
10,8,ACTUARIAT,V215,K Teetan,P O'Sullivan,122,1171,9,12-1/2,10,8,6,10,1.42.94,46,NA,NA,2016-098
1,9,JUNZI,V274,N Callan,W Y So,125,1007,11,-,9,7,1,NA,0.57.94,13,NA,NA,2016-099
2,1,BEAUTY CONNECTION,T415,Z Purton,A S Cruz,133,1130,9,N,3,2,2,NA,0.58.00,6,NA,NA,2016-099
3,11,MASSIVE MOVE,T073,K K Chiong,L Ho,114,1109,8,1-3/4,6,4,3,NA,0.58.21,28,NA,NA,2016-099
4,7,C P POWER,V037,J Moreira,A T Millard,126,1063,4,1-3/4,5,6,4,NA,0.58.24,2.2,NA,NA,2016-099
5,3,JUMBO HAPPINESS,V315,B Prebble,C Fownes,130,1083,10,2,12,11,5,NA,0.58.25,76,NA,NA,2016-099
6,10,LUCKY SEVEN,V201,O Bosson,P O'Sullivan,123,1122,12,2,8,9,6,NA,0.58.28,12,NA,NA,2016-099
7,4,THE FULL BLOOM,V243,C Schofield,C H Yip,129,1042,2,2,7,8,7,NA,0.58.28,14,NA,NA,2016-099
8,2,BRIGHT STAR,N387,M L Yeung,T P Yung,130,1028,6,2-1/2,10,10,8,NA,0.58.36,65,NA,NA,2016-099
9,12,HAPPY SOUND,V107,H W Lai,A Lee,120,1125,1,4-3/4,4,5,9,NA,0.58.68,7.6,NA,NA,2016-099
10,8,TRENDIFUL,S185,O Doleuze,C W Chang,126,1139,5,5-1/2,2,3,10,NA,0.58.83,21,NA,NA,2016-099
11,5,LYRIC ACE,S047,K C Leung,D Cruz,126,1054,3,6,1,1,11,NA,0.58.90,10,NA,NA,2016-099
12,6,VERY RICH MAN,V286,D Whyte,T K Ng,127,1028,7,7-1/2,11,12,12,NA,0.59.13,23,NA,NA,2016-099
1,12,SPEEDY WALLY,T002,J Moreira,C Fownes,118,1100,9,-,8,8,7,5,1.51.64,4.5,1,NA,2016-100
2,4,AUTUMN GOLD,P044,N Callan,D E Ferraris,129,1022,5,1/2,5,6,5,4,1.51.73,6.9,2,NA,2016-100
3,3,AZTEC EMPIRE,T064,O Doleuze,W Y So,130,1155,12,1/2,6,4,4,1,1.51.73,13,3,NA,2016-100
4,8,TRUE COMMENT,S328,S Clipperton,P F Yiu,126,1051,8,1,2,1,1,2,1.51.82,35,4,NA,2016-100
5,1,SUPER FORM,T232,K Teetan,A T Millard,133,1109,11,1-3/4,10,10,10,10,1.51.93,13,5,NA,2016-100
6,7,KING BOUNTIFUL,T105,M Chadwick,J Size,126,1114,3,2,9,7,8,7,1.51.94,12,6,NA,2016-100
7,10,SUPERNATURAL,V063,D Whyte,A S Cruz,122,1067,7,2-1/4,3,3,2,3,1.51.98,5,7,NA,2016-100
8,11,CASA MASTER,T160,C Schofield,C S Shum,120,1167,1,4-3/4,4,5,6,6,1.52.38,6.7,8,NA,2016-100
9,9,WEALTHY FORTUNE,P324,K K Chiong,K L Man,116,1024,4,5-1/2,11,11,11,11,1.52.53,15,9,NA,2016-100
10,5,ENTRUSTING,S306,B Prebble,T P Yung,128,1070,6,6,12,12,12,12,1.52.61,12,10,NA,2016-100
11,2,SMART UNION,P268,N Rawiller,K W Lui,131,1120,10,7-1/2,7,9,9,8,1.52.83,18,11,NA,2016-100
12,6,THE RAINBOW,V095,Y T Cheng,Y S Tsui,127,1059,2,12-1/4,1,2,3,9,1.53.59,23,12,NA,2016-100
1,4,FANTASTIC FEELING,T273,D Whyte,D E Ferraris,126,1194,11,-,11,11,1,NA,1.10.35,12,NA,NA,2016-101
2,5,CHEVALIER STAR,T167,S Clipperton,J Moore,123,1246,7,HD,1,1,2,NA,1.10.39,45,NA,NA,2016-101
3,8,COURAGEOUS BROTHER,T397,Z Purton,K L Man,121,1096,1,1,6,6,3,NA,1.10.53,4.6,NA,NA,2016-101
4,1,GO BABY GO,N033,N Rawiller,C H Yip,133,1090,5,1-1/4,3,3,4,NA,1.10.54,30,NA,NA,2016-101
5,9,WHO'STHEDUDE,T312,J Moreira,C S Shum,118,1118,8,1-1/2,10,10,5,NA,1.10.60,3.4,NA,NA,2016-101
6,2,SUPER TURBO,V310,N Callan,D J Hall,130,1023,2,2-1/4,7,7,6,NA,1.10.70,4.2,NA,NA,2016-101
7,10,SPEEDY ACHIEVER,V021,C Schofield,A T Millard,116,1210,9,2-1/2,8,8,7,NA,1.10.76,28,NA,NA,2016-101
8,6,HAPPY CHEERS,V297,B Prebble,C Fownes,123,1068,4,3-3/4,9,9,8,NA,1.10.96,7.2,NA,NA,2016-101
9,3,BLAZE STAMINA,V070,C Y Ho,A S Cruz,126,1094,3,4,4,4,9,NA,1.10.99,18,NA,NA,2016-101
10,12,LOVELY DELOVELY,S022,M Chadwick,D Cruz,113,1025,12,4-1/2,12,12,10,NA,1.11.06,89,NA,NA,2016-101
11,7,GREAT CHARM,P111,K K Chiong,R Gibson,115,1208,6,5,5,5,11,NA,1.11.16,14,NA,NA,2016-101
12,11,GRAND HARBOUR,P421,H N Wong,C W Chang,107,1171,10,5-1/4,2,2,12,NA,1.11.21,53,NA,NA,2016-101
1,4,CHEER WIN,V347,J Moreira,P F Yiu,123,1131,3,-,5,3,1,NA,0.57.15,3.2,NA,NA,2016-102
2,7,PREMIERE,A051,K Teetan,J Size,122,1094,2,1/2,1,1,2,NA,0.57.22,4.4,NA,NA,2016-102
3,11,DON WONGCHOY,V259,B Prebble,Y S Tsui,120,1061,7,1,7,6,3,NA,0.57.31,55,NA,NA,2016-102
4,3,FIONN'S CITY,V049,M L Yeung,C S Shum,123,1030,5,1-1/4,11,11,4,NA,0.57.33,78,NA,NA,2016-102
5,10,AMBITIOUS HEART,V303,K C Leung,D Cruz,118,1113,8,2-1/2,10,10,5,NA,0.57.54,12,NA,NA,2016-102
6,1,SEA JADE,V307,S Clipperton,J Moore,129,1204,10,3-1/4,2,2,6,NA,0.57.66,2.9,NA,NA,2016-102
7,9,STARLOT,V367,C Schofield,R Gibson,122,1164,12,4,6,5,7,NA,0.57.77,7,NA,NA,2016-102
8,12,CARRY TO WIN,V305,H N Wong,P F Yiu,111,1145,11,4-1/2,9,8,8,NA,0.57.87,57,NA,NA,2016-102
9,6,FANTASTIC FABIO,V364,C Y Ho,C H Yip,120,1116,6,5,3,4,9,NA,0.57.94,43,NA,NA,2016-102
10,8,RED SUN,V145,M Chadwick,A T Millard,122,1050,9,6-3/4,12,12,10,NA,0.58.22,75,NA,NA,2016-102
11,2,SUPER EURO STAR,V313,O Doleuze,C W Chang,127,1082,4,9,8,9,11,NA,0.58.59,99,NA,NA,2016-102
12,5,DAZZLE,V228,K K Chiong,A T Millard,115,1071,1,10-3/4,4,7,12,NA,0.58.87,33,NA,NA,2016-102
1,9,ADVENTURER,V066,J Moreira,Y S Tsui,122,1101,13,-,1,1,1,NA,0.56.20,3,NA,NA,2016-111
2,2,BAD BOY,V251,S Clipperton,J Moore,131,1218,6,1/2,4,3,2,NA,0.56.28,4.5,NA,NA,2016-111
3,5,RACING SUPERNOVA,V128,Z Purton,W Y So,129,1132,9,1-1/2,14,8,3,NA,0.56.44,2.7,NA,NA,2016-111
4,8,MALMSTEEN,V059,H W Lai,K L Man,123,1160,5,1-3/4,6,5,4,NA,0.56.47,15,NA,NA,2016-111
5,4,GOLDEN HARVEST,N236,K K Chiong,A T Millard,124,1196,1,1-3/4,9,10,5,NA,0.56.48,99,NA,NA,2016-111
6,6,CHARITY JOY,P278,N Rawiller,C S Shum,126,1135,14,2-1/4,3,4,6,NA,0.56.55,17,NA,NA,2016-111
7,13,HELLA HEDGE,P355,H N Wong,K W Lui,111,1086,12,2-1/4,2,2,7,NA,0.56.56,99,NA,NA,2016-111
8,7,ARCHIPPUS,P361,K C Leung,P O'Sullivan,122,1204,11,2-3/4,12,9,8,NA,0.56.66,26,NA,NA,2016-111
9,3,COUNTRY MELODY,T011,B Prebble,J Size,131,1104,4,3,5,6,9,NA,0.56.68,42,NA,NA,2016-111
10,12,SMART DECLARATION,S436,H T Mo,D E Ferraris,109,1179,3,3-1/2,7,11,10,NA,0.56.74,58,NA,NA,2016-111
11,1,MY LITTLE FRIEND,S010,K Teetan,T P Yung,132,1204,8,3-1/2,10,12,11,NA,0.56.78,18,NA,NA,2016-111
12,14,MAJESTIC ANTHEM,P238,C Y Ho,D J Hall,116,1078,7,4-1/2,13,14,12,NA,0.56.93,99,NA,NA,2016-111
13,10,TRIUMPHANT JEWEL,P310,C Schofield,D Cruz,122,1115,2,5-1/2,8,7,13,NA,0.57.07,52,NA,NA,2016-111
14,11,HAPPY YEAH YEAH,M085,M L Yeung,A Lee,118,1177,10,9-1/4,11,13,14,NA,0.57.68,99,NA,NA,2016-111
1,2,MR BOGART,V253,C Schofield,J Moore,131,1246,1,-,2,2,2,1,1.21.09,6.6,NA,NA,2016-112
2,9,PAKISTAN STAR,V325,M Chadwick,A S Cruz,125,1148,10,2-1/2,14,14,14,2,1.21.49,1.4,NA,NA,2016-112
3,3,SPICY SURE,T234,K K Chiong,K L Man,122,1147,11,3-3/4,1,1,1,3,1.21.69,18,NA,NA,2016-112
4,1,SANTA FE SUN,P210,O Doleuze,P O'Sullivan,132,1166,2,4,11,10,7,4,1.21.74,54,NA,NA,2016-112
5,5,SOLAR HEI HEI,T242,B Prebble,D J Hall,127,1115,7,4-1/4,9,9,10,5,1.21.77,18,NA,NA,2016-112
6,7,DUKEDOM,V372,D Whyte,C H Yip,125,1071,4,4-3/4,8,6,5,6,1.21.84,13,NA,NA,2016-112
7,4,MERION,V080,N Rawiller,D Cruz,127,1214,6,5-1/4,3,3,3,7,1.21.91,11,NA,NA,2016-112
8,13,JOLLY CONVERGENCE,V293,M L Yeung,T P Yung,118,1074,3,5-1/4,6,4,4,8,1.21.93,99,NA,NA,2016-112
9,8,HIGH AND MIGHTY,S362,S Clipperton,W Y So,125,1125,14,5-3/4,13,13,11,9,1.21.99,76,NA,NA,2016-112
10,11,LUCKY DOUBLE EIGHT,P212,C Y Ho,C Fownes,119,1156,12,7,12,12,13,10,1.22.22,67,NA,NA,2016-112
11,6,SPEEDY LONGWAH,S242,H T Mo,C S Shum,116,1133,5,8,4,7,8,11,1.22.35,99,NA,NA,2016-112
12,14,GORGEOUS KING,V118,K Teetan,A T Millard,118,1154,13,12,7,8,9,12,1.23.02,99,NA,NA,2016-112
13,10,TRAVEL DATUK,V235,Z Purton,R Gibson,123,1085,8,17,10,11,12,13,1.23.79,99,NA,NA,2016-112
14,12,HAMMER KING,V034,K C Leung,P F Yiu,118,1192,9,19,5,5,6,14,1.24.12,99,NA,NA,2016-112
1,3,PRINCE FALCON,T144,J Moreira,J Moore,132,1050,6,-,11,9,8,1,1.35.30,4.3,NA,NA,2016-103
2,1,POLYMER LUCK,T326,Z Purton,K W Lui,133,1056,1,N,7,6,5,2,1.35.35,2.3,NA,NA,2016-103
3,14,BLISS CARTEL,S202,C Schofield,D E Ferraris,115,1081,5,1/2,2,3,1,3,1.35.39,13,NA,NA,2016-103
4,5,CASH COURIER,S417,K C Leung,K L Man,129,1198,2,1-3/4,4,4,3,4,1.35.59,32,NA,NA,2016-103
5,11,MY FOLKS,T323,O Doleuze,C W Chang,125,1176,11,2-1/2,12,13,11,5,1.35.68,73,NA,NA,2016-103
6,7,SHOW MISSION,T436,B Prebble,Y S Tsui,129,1067,10,4-1/2,3,5,4,6,1.36.02,19,NA,NA,2016-103
7,6,GARLIC YEAH,V039,D Whyte,C H Yip,130,993,3,4-3/4,9,11,12,7,1.36.04,36,NA,NA,2016-103
8,2,WINGOLD,T202,K K Chiong,A Lee,126,1164,7,4-3/4,8,8,7,8,1.36.07,9.6,NA,NA,2016-103
9,12,ENJOY THE GAME,S062,M L Yeung,P F Yiu,116,1165,8,7-1/4,14,14,14,9,1.36.48,72,NA,NA,2016-103
10,4,ATOMIC BLAST,T203,K Teetan,A T Millard,131,1016,13,7-1/2,13,12,13,10,1.36.51,37,NA,NA,2016-103
11,10,DOUBLE POINT,S246,O Bosson,C Fownes,125,1024,4,8,6,7,9,11,1.36.57,18,NA,NA,2016-103
12,9,NOVEL START,M255,C Y Ho,T K Ng,126,1080,12,9-1/4,5,1,2,12,1.36.78,98,NA,NA,2016-103
13,13,PERFECT TIMING,T019,S Clipperton,T P Yung,117,1093,9,10-1/2,10,10,10,13,1.36.98,19,NA,NA,2016-103
14,8,NO LAUGHING MATTER,V032,N Rawiller,C S Shum,128,1078,14,25-3/4,1,2,6,14,1.39.40,11,NA,NA,2016-103
1,8,ARGENTUM,T201,S Clipperton,D J Hall,125,1065,2,-,5,4,3,1,1.22.25,11,NA,NA,2016-104
2,11,GOOD METHOD,S218,H T Mo,C S Shum,112,1042,5,3/4,1,1,1,2,1.22.40,6.8,NA,NA,2016-104
3,2,HOUSE OF FUN,V092,J Moreira,J Size,133,1226,10,1,3,2,2,3,1.22.40,2.6,NA,NA,2016-104
4,6,WINNING VIBE,V147,O Doleuze,C W Chang,127,1158,3,1-1/2,4,5,5,4,1.22.50,4.8,NA,NA,2016-104
5,13,HASTILY FEET,T259,D Whyte,W Y So,119,1142,14,2-3/4,12,9,11,5,1.22.67,13,NA,NA,2016-104
6,1,GOLDEN SUN,V187,K Teetan,A T Millard,133,1068,9,2-3/4,2,3,4,6,1.22.69,39,NA,NA,2016-104
7,12,BEST EFFORT,T220,M L Yeung,A Lee,118,993,12,3-1/2,13,12,13,7,1.22.79,96,NA,NA,2016-104
8,4,SUNNY WIN,V254,K C Leung,L Ho,130,1219,11,3-3/4,10,11,8,8,1.22.83,20,NA,NA,2016-104
9,9,MEISTERSTUECK,V165,O Bosson,T P Yung,125,1135,1,5-3/4,7,6,6,9,1.23.15,99,NA,NA,2016-104
10,7,DARING FIT,V398,M Chadwick,A S Cruz,126,1221,8,7-3/4,11,13,12,10,1.23.48,77,NA,NA,2016-104
11,14,ROCK THE TREE,P272,H W Lai,D E Ferraris,116,1053,13,8-1/4,14,14,14,11,1.23.56,99,NA,NA,2016-104
12,5,AMRITSARIA,V122,N Rawiller,P F Yiu,130,1095,6,9-3/4,8,7,10,12,1.23.79,93,NA,NA,2016-104
13,10,BEST HOPE,S102,Z Purton,P O'Sullivan,124,1121,7,9-3/4,6,8,7,13,1.23.82,9.9,NA,NA,2016-104
14,3,LAUGH OUT LOUD,P297,B Prebble,K L Man,133,1128,4,10-1/4,9,10,9,14,1.23.89,11,NA,NA,2016-104
1,1,SUPER MAN,T213,B Prebble,W Y So,129,1180,1,-,2,1,1,NA,1.08.71,4.4,NA,NA,2016-105
2,5,I'M THE WON FOR U,T364,J Moreira,Y S Tsui,122,1049,10,4-1/4,4,4,2,NA,1.09.39,4.5,NA,NA,2016-105
3,4,HELEN'S CHOICE,P185,K K Chiong,K W Lui,116,1208,9,5-1/2,12,12,3,NA,1.09.56,6.4,NA,NA,2016-105
4,7,LONDON CITY,T080,H N Wong,K L Man,114,1139,12,6,3,2,4,NA,1.09.68,13,NA,NA,2016-105
5,11,HEARTS KEEPER,N360,S Clipperton,D E Ferraris,119,1236,5,6-3/4,8,5,5,NA,1.09.78,20,NA,NA,2016-105
6,2,WAYFOONG VINNIE,V055,K Teetan,J Size,128,1111,4,7,7,6,6,NA,1.09.82,10,NA,NA,2016-105
7,12,FINE ROCK,S317,C Y Ho,C Fownes,116,1071,8,7-3/4,6,9,7,NA,1.09.93,4.8,NA,NA,2016-105
8,9,FURIOUS PEGASUS,S441,H W Lai,T K Ng,120,1034,6,8,9,8,8,NA,1.10.00,27,NA,NA,2016-105
9,8,WINNINGLI,V377,M Chadwick,A S Cruz,121,1049,3,8-1/4,1,3,9,NA,1.10.01,21,NA,NA,2016-105
10,3,MEGATRON,V119,Z Purton,P F Yiu,127,1108,7,8-1/2,10,10,10,NA,1.10.06,19,NA,NA,2016-105
11,10,HURRICANE KID,T285,M L Yeung,P O'Sullivan,118,1155,11,10-3/4,11,11,11,NA,1.10.43,43,NA,NA,2016-105
12,6,BRAVE KNIGHT,T226,K C Leung,L Ho,119,1165,2,16-3/4,5,7,12,NA,1.11.40,41,NA,NA,2016-105
1,9,PLAIN BLUE BANNER,S070,D Whyte,D E Ferraris,124,1102,4,-,7,7,6,1,1.22.91,8.5,NA,NA,2016-106
2,3,JIMSON THE FAMOUS,T253,Z Purton,C H Yip,131,1058,2,1-1/4,4,5,5,2,1.23.10,8.6,NA,NA,2016-106
3,10,LUCKY PLACE,T004,C Y Ho,C W Chang,121,1057,8,1-3/4,11,11,11,3,1.23.19,10,NA,NA,2016-106
4,7,NATURAL FRIENDSHIP,S359,B Prebble,W Y So,128,1032,6,2,6,8,10,4,1.23.22,5.7,NA,NA,2016-106
5,14,LE PEGASE,T280,M L Yeung,A Lee,112,1016,1,2-1/4,5,4,3,5,1.23.26,65,NA,NA,2016-106
6,11,FANTASTICLIFE,S320,O Doleuze,C Fownes,122,1098,3,2-1/4,10,9,8,6,1.23.28,8.7,NA,NA,2016-106
7,13,THUNDERSTROKE,T067,H W Lai,C W Chang,115,1209,10,3-1/4,1,1,1,7,1.23.41,99,NA,NA,2016-106
8,6,FRIENDS FOREVER,T079,S Clipperton,K L Man,128,1259,9,3-1/2,3,3,2,8,1.23.48,46,NA,NA,2016-106
9,1,DANEWIN EXPRESS,S234,J Moreira,Y S Tsui,133,1149,7,4-1/2,9,10,9,9,1.23.65,2.9,NA,NA,2016-106
10,2,THUNDER DASH,T133,K K Chiong,P F Yiu,125,1067,14,7-3/4,14,14,13,10,1.24.14,42,NA,NA,2016-106
11,12,SNOWHOOVES,S409,H N Wong,D Cruz,111,1071,11,7-3/4,8,6,7,11,1.24.14,8.6,NA,NA,2016-106
12,4,PLENTY OF SPEED,P401,C Schofield,A T Millard,131,1121,5,8-1/2,12,12,12,12,1.24.25,16,NA,NA,2016-106
13,8,EVERYDAY LETTUCE,T290,O Bosson,T K Ng,126,1093,12,25-1/2,2,2,4,13,1.27.00,99,NA,NA,2016-106
14,5,BE THERE AHEAD,S193,K C Leung,L Ho,127,1036,13,74,13,13,14,14,1.34.73,86,NA,NA,2016-106
1,8,VICTORY MASTER,M148,K C Leung,A Lee,118,1138,7,-,2,3,4,1,1.35.17,13,NA,NA,2016-107
2,2,XINJIANG YARN,V035,C Schofield,P F Yiu,127,1215,12,1/2,3,4,3,2,1.35.28,6.1,NA,NA,2016-107
3,7,INVENTION MASTER,T395,J Moreira,K W Lui,120,1248,6,3/4,6,6,5,3,1.35.31,2.3,NA,NA,2016-107
4,3,UNICRON JEWELLERY,V333,M L Yeung,J Size,123,1117,3,1-1/4,4,5,6,4,1.35.37,5.6,NA,NA,2016-107
5,11,BLAZING PASS,T108,D Whyte,A S Cruz,117,1062,11,3,13,13,12,5,1.35.65,9.6,NA,NA,2016-107
6,5,TRAVEL AMBASSADOR,T113,Z Purton,W Y So,121,1151,9,3-1/4,10,11,11,6,1.35.68,51,NA,NA,2016-107
7,9,RED HORSE,V334,K K Chiong,C H Yip,112,1166,10,3-3/4,5,2,2,7,1.35.78,99,NA,NA,2016-107
8,6,COOL AND NEAT,V087,B Prebble,D J Hall,120,1199,8,4-3/4,8,9,9,8,1.35.91,7.1,NA,NA,2016-107
9,10,AMAZING ALWAYS,N432,K Teetan,D E Ferraris,117,1168,2,4-3/4,9,12,13,9,1.35.95,21,NA,NA,2016-107
10,13,POMPADOUR,T337,H W Lai,K L Man,116,1153,1,5,7,8,7,10,1.35.97,99,NA,NA,2016-107
11,1,KITAYA,S187,H N Wong,Y S Tsui,126,1078,13,5-3/4,1,1,1,11,1.36.07,45,NA,NA,2016-107
12,12,CIRCUIT FORTUNE,P357,H T Mo,A Lee,110,1062,14,5-3/4,11,7,8,12,1.36.09,99,NA,NA,2016-107
13,4,GORGEOUS AGAIN,V326,S Clipperton,C S Shum,121,1048,5,6-1/2,12,10,10,13,1.36.22,78,NA,NA,2016-107
WV,NA,IMPERIAL SEAL,T223,C Y Ho,C Fownes,115,1122,---,---,NA,NA,NA,NA,---,---,NA,NA,2016-107
WV-A,14,ROYAL SPIRIT,T257,M Chadwick,C W Chang,114,1038,---,---,NA,NA,NA,NA,---,---,NA,NA,2016-107
1,2,GREEN DISPATCH,V184,N Rawiller,C S Shum,130,1163,6,-,2,6,3,3,1.47.40,12,1,NA,2016-108
2,8,LOTUS STRIKES BACK,T145,S Clipperton,J Moore,122,1049,2,NOSE,9,9,9,10,1.47.40,10,2,NA,2016-108
3,14,HOLMES LEGEND,N375,H N Wong,W Y So,109,1059,9,1-1/2,3,1,1,1,1.47.65,11,3,NA,2016-108
4,3,GENERAL SHERMAN,V125,M Chadwick,A S Cruz,129,1045,8,1-3/4,8,10,11,11,1.47.70,8.8,4,NA,2016-108
5,1,AMAZING AGILITY,V192,B Prebble,D E Ferraris,133,1005,3,2,11,11,12,13,1.47.71,4.2,5,NA,2016-108
6,7,RAZOR QUEST,S146,C Y Ho,C W Chang,121,1066,10,2-1/4,6,5,5,7,1.47.74,59,6,NA,2016-108
7,6,HO HO FEEL,T029,K C Leung,C H Yip,121,1158,5,2-1/4,14,12,10,9,1.47.78,32,7,NA,2016-108
8,13,ASHKIYR,P151,C Schofield,J Moore,116,1077,12,3,13,14,14,12,1.47.88,24,8,NA,2016-108
9,10,ALLCASH,T195,K Teetan,A T Millard,120,1172,4,3,4,7,7,6,1.47.89,13,9,NA,2016-108
